X,Y
64.41993,83.88402
10.192925,87.860054
6.1493497,89.20304
15.036678,88.73768
53.58499,88.853065
43.24631,93.75896
46.845448,94.1652
58.352844,94.298225
49.95332,94.87166
46.877304,97.10734
13.403774,98.3144
37.435448,97.82598
71.719154,99.01149
8.131959,99.79794
7.077029,102.0305
20.894161,105.28963
45.33834,104.9916
7.0986023,105.47652
32.362804,109.29833
10.203257,111.33797
27.74239,113.60888
42.39466,3.8162842
58.29251,5.1374006
30.792198,6.0557675
16.61479,9.431158
24.784071,12.17349
14.072689,12.7034855
23.136927,14.489165
34.077034,15.251066
51.89021,15.5133915
7.611472,23.139805
10.42469,22.893124
53.687546,22.557394
66.697014,23.143372
12.870504,24.061106
20.112078,26.112165
70.45532,27.162254
49.18256,27.637619
46.636997,28.771473
63.067024,29.981445
41.145565,31.568176
43.123543,31.88279
8.686434,35.593285
68.2331,41.114815
8.883449,41.621525
56.09941,43.070366
61.32756,42.68525
20.053236,46.317455
34.665855,46.808792
68.59901,47.987915
14.405404,49.323265
8.493257,51.325703
14.2363405,50.53414
49.196598,51.200947
66.042885,53.24517
74.4847,52.71434
58.327957,54.463547
50.49876,54.631767
43.781357,55.648335
58.635773,56.960194
65.65823,56.737335
1.7206426,60.242203
1.5522771,62.729908
37.58067,61.881348
46.879185,62.41726
69.789024,61.468945
72.29251,63.111206
11.914426,63.593758
22.883944,63.42634
45.492382,64.40264
1.8655939,65.87569
28.140696,65.50317
55.85353,66.01834
3.0057836,71.776886
15.351885,73.01392
69.82629,73.95549
42.781605,74.779564
49.606705,75.174324
6.8530374,77.39998
6.769734,79.27547
49.688534,81.65365
58.00851,82.47964
74.309425,82.00751
34.033623,83.555244
64.39006,83.937904
10.4885235,88.22873
6.0399795,89.1853
15.028221,88.75035
53.527554,89.079056
43.19502,93.74098
47.335182,94.20452
49.95671,94.865036
46.84553,97.22883
13.316417,98.6009
37.532345,97.848755
71.699646,98.934746
6.528452,102.7393
14.97728,103.04089
20.889305,105.30925
45.11057,105.25666
7.127842,105.436226
32.428844,109.29607
10.154444,111.28547
27.881754,113.62512
42.276943,3.34206
58.284657,5.2306695
30.722086,5.968168
69.419655,5.8632812
16.537693,9.492081
14.807712,11.22039
24.468124,12.064278
23.315727,14.461399
34.051296,15.329607
52.108192,15.540653
44.53909,16.425331
9.451,18.758553
53.56519,22.354485
7.9015675,23.23133
9.983135,23.292545
66.573166,23.188503
12.801486,24.128572
49.241154,25.351124
20.343885,26.291286
70.42878,27.124582
46.634247,28.75311
49.09296,27.963987
63.17607,30.087149
41.197025,31.57727
43.049427,31.870358
8.480504,35.676044
8.738821,41.826317
61.329327,42.64983
56.39828,43.947624
19.711315,46.422523
34.744713,46.806095
14.173872,50.851707
49.21694,51.33475
65.92248,53.134052
74.299484,52.439533
58.49297,54.29988
50.42738,54.67968
43.757725,55.733368
65.63303,56.72546
59.72774,57.369614
2.3754358,60.104687
37.531197,62.108818
47.022995,62.26084
69.75024,61.500755
72.30698,63.098083
10.698141,63.858246
11.955249,63.87091
22.537098,63.52388
45.186424,64.34272
2.2474074,65.512314
28.24248,65.650955
56.318703,65.6936
15.4704,72.939674
69.71281,74.080505
42.816998,74.80293
49.63674,75.21835
6.780643,79.195206
49.78132,81.397575
57.966434,82.56198
33.98339,83.359505
64.365456,83.96147
53.869415,87.44897
10.3794,87.77868
6.040442,89.10831
14.978943,88.76627
53.76239,89.224655
43.23495,93.81616
47.334072,93.992714
49.938957,94.82645
46.778355,97.29619
37.728035,97.64095
12.93183,98.79673
8.816844,99.9892
6.510645,103.177185
6.9566083,105.2671
20.817762,105.173
45.702217,105.820694
32.414932,109.34406
10.106651,111.22268
28.16176,113.45817
42.27042,3.2525182
58.149853,5.3072543
30.670095,5.872493
69.3198,5.734791
16.745861,9.444411
14.766606,11.307302
23.044031,14.397354
34.03799,15.389702
52.242058,15.488745
9.470425,18.614546
53.652584,22.287857
8.113545,23.28788
9.847366,23.419167
66.48271,23.22748
12.718506,24.107494
48.727604,25.281487
6.8294744,25.24169
19.89021,26.341927
70.39509,26.975208
46.70738,28.513668
49.377075,28.5827
63.2563,30.19709
41.27459,31.550598
43.05291,31.881462
35.112114,35.027325
8.183452,35.75449
7.2938957,38.211166
8.835229,41.859386
55.631653,42.120327
61.308823,42.61835
56.494484,43.828163
19.519617,47.191425
34.799576,46.654137
8.242833,50.88229
14.318245,50.82815
49.512375,51.404705
73.71245,52.4139
65.646164,52.945545
58.180405,54.314644
50.54302,54.68285
43.72997,55.749256
65.60371,56.85732
59.763878,57.54049
2.7323418,60.084522
37.484013,62.245926
46.924213,62.364628
69.73582,61.517063
22.527386,63.433212
72.31892,63.064888
11.13021,63.785034
11.875368,63.617302
13.823681,63.797226
45.172028,64.14207
2.0992827,65.11879
28.251896,65.93827
56.508724,66.020775
3.5713449,73.28362
15.416248,72.846924
69.65456,74.14648
42.857365,74.83049
49.73172,75.24721
6.757962,79.16273
49.94149,81.45778
57.983353,82.562386
34.05376,83.39166
64.32115,84.06087
10.411275,88.01644
6.048127,89.05118
15.017176,88.779015
53.60681,89.04866
43.271194,93.908966
47.192303,93.94415
58.53634,94.263176
50.017883,94.90894
46.647034,97.2668
37.859856,97.71029
12.947157,98.731186
6.579393,102.924835
6.945939,105.15099
20.87127,105.06269
45.849274,106.02561
32.387623,109.35407
10.083382,111.209305
28.303804,113.2427
42.649616,3.335372
58.029034,5.3833733
30.600685,5.697235
69.29917,5.7692947
16.569275,9.490559
25.209496,11.76407
13.638044,13.288132
23.107714,14.374881
34.040176,15.39093
52.19848,15.371664
9.451532,18.386286
43.70688,19.031685
9.74609,22.262318
8.350293,23.233576
53.702904,22.56463
66.455246,23.265121
12.574238,23.687637
19.834944,26.22644
70.30798,26.945663
46.852997,28.05683
49.623142,28.82521
63.311234,30.338602
41.30698,31.521446
43.287643,31.864994
35.15598,35.03214
8.221252,35.622643
8.780131,41.9531
55.356632,42.46001
61.2785,42.595276
56.42736,43.571136
19.21531,47.23269
34.710537,46.493484
14.47807,50.886246
73.63562,52.204514
65.688965,52.89721
58.144005,54.38112
50.483097,54.764935
43.608368,55.694824
65.5898,56.98522
59.81365,57.763622
2.4591436,60.154816
37.425053,62.042015
46.892197,62.555363
69.81276,61.492695
20.529125,63.10296
72.2881,63.08554
2.0476122,64.40712
9.442727,63.87294
11.836623,63.56427
17.552925,63.356613
22.854437,63.384224
45.377903,63.95877
27.926167,65.79476
56.389782,66.03033
2.4857407,65.90858
3.7212987,72.95712
15.490892,73.01635
69.70658,74.26049
42.907856,74.849236
49.670937,75.2697
6.7868595,77.13731
6.6625037,79.223526
49.83333,82.09615
58.00447,82.53113
34.293354,83.57333
64.35931,84.05081
10.086608,87.98044
53.888836,88.55337
6.076859,89.044106
15.088867,88.83027
53.379543,89.115974
43.377495,93.87107
47.277687,94.16412
58.574394,94.139175
50.010643,94.7018
46.349754,96.98794
38.06346,97.90419
13.148472,98.57742
6.5334973,102.63514
6.866174,105.12579
20.908432,105.00039
45.973156,105.880356
32.386486,109.316536
10.0519705,111.13786
28.38915,113.177666
42.699593,3.5511732
58.05433,5.4509106
30.58543,5.6116824
69.28207,5.8510056
16.31682,9.554277
24.776585,12.002739
23.160555,14.357488
33.974144,15.368401
52.268955,15.298231
43.177677,19.142998
9.810527,22.188171
53.515205,21.631168
66.44849,23.277773
7.9776697,23.62743
12.532145,23.69196
48.01438,25.035458
20.12829,26.18091
70.3061,26.921272
46.63092,27.694288
49.694195,28.913885
63.412796,30.503803
41.31109,31.534271
43.278637,31.843166
58.28755,33.685795
8.664432,35.53926
8.776724,42.00348
55.589592,42.30049
61.21014,42.568153
33.73195,44.121975
18.959919,47.245117
34.58798,46.411472
68.89259,47.82662
14.562052,50.783695
8.462838,51.967262
73.59984,52.120426
65.60696,52.796745
58.32154,54.342136
50.245037,54.670586
43.559925,55.726498
65.59843,57.070076
59.822815,57.925133
1.8904443,59.863483
61.727123,61.036354
2.2775126,62.736294
46.95,62.754448
69.97167,61.440464
22.349113,62.895298
23.050138,63.381706
72.24316,63.103447
9.082996,64.24554
12.055957,63.671616
17.005402,63.477318
45.7628,63.96145
1.5847497,64.64696
8.032448,64.83969
27.591722,65.3684
2.089294,67.918655
3.6772099,72.22451
15.377062,72.89359
69.68953,74.334076
42.96483,74.86044
49.318,75.18377
6.5550776,79.31692
49.823715,82.08672
57.96981,82.55112
34.40548,83.50279
64.52751,83.912285
9.326296,87.78981
6.0917253,89.10055
15.135899,88.830414
53.467793,89.79922
43.481384,93.74577
46.568752,94.02862
58.51913,94.00689
50.118423,94.60734
46.30231,96.72991
38.2236,97.9845
12.621963,98.45136
6.5122094,102.56528
6.78435,105.19388
20.837873,104.95158
46.166367,105.67517
32.329636,109.289955
10.024441,110.97269
28.478418,113.23607
40.911022,2.3522415
42.794662,3.4055057
58.10131,5.4551134
30.70194,5.605065
69.12084,6.025046
15.944193,9.838364
24.660173,11.971579
23.201605,14.431353
34.00392,15.342005
52.464275,15.283037
19.179605,18.200798
42.898495,19.02192
9.382149,20.975464
10.227978,22.099516
53.485554,21.493559
66.37882,23.247946
12.147556,23.600742
48.042103,24.952248
20.13456,26.228523
46.824295,27.613338
70.31894,26.904985
49.825188,28.944859
41.34899,31.56388
63.473953,30.703844
58.230846,33.733433
8.690001,35.511654
8.885523,41.942204
55.637398,42.260143
61.11787,42.538948
33.748734,44.033955
2.3553855,45.038017
19.503904,46.794205
18.789995,47.22558
34.7997,46.43691
68.73992,47.631817
14.607375,50.670288
8.4394655,51.797382
73.53194,52.002415
65.71363,52.755463
50.092182,54.413143
58.417633,54.199017
43.66632,55.737926
65.601494,57.070393
59.83984,58.03278
1.9600873,60.103348
46.976475,62.82802
70.06696,61.320118
2.9193912,63.7257
72.20898,63.07805
12.283305,63.718742
13.927818,63.81407
16.460735,63.21167
22.935204,63.4047
46.282276,63.94948
2.3418016,65.25168
6.3117905,65.1166
56.77413,65.83892
3.641696,72.38455
15.404919,72.84743
69.57229,74.36492
43.02538,74.87836
48.286873,74.90583
6.5424705,79.28759
49.51451,81.94501
57.871845,82.59587
34.61569,83.820625
64.62173,83.80536
6.0337586,89.1266
15.173765,88.74441
53.419533,89.55442
43.41221,93.65981
46.36135,93.453735
58.34832,93.85552
50.336334,94.61867
46.32357,96.88855
38.36743,97.88176
12.500351,98.53293
6.520645,102.79271
6.724397,105.219696
20.657907,104.92916
46.058487,105.79978
32.348392,109.25622
10.049495,110.87772
28.47011,113.145645
40.892338,2.3667927
42.022484,3.3159223
30.774466,5.433757
68.91041,6.1151576
16.075308,9.909517
24.981295,11.486206
23.130766,14.639548
34.045074,15.299431
52.541656,15.222799
42.78245,18.720676
9.2695055,20.985765
53.580994,21.327381
10.374402,22.281199
66.286255,23.250881
11.933657,23.907898
19.811363,26.292612
58.372044,25.615788
46.816917,27.510054
70.26523,26.884245
49.81336,29.066519
63.53459,30.853264
41.530693,31.560352
42.694157,31.938862
58.152325,33.830486
8.688557,35.60233
9.039527,41.90262
55.54626,42.28504
61.035564,42.51072
33.51012,43.994568
2.71882,45.067944
19.721193,46.755867
18.7582,47.13988
34.99387,46.567303
68.78466,47.44323
14.450474,50.82365
49.47642,51.803288
8.063067,51.499443
73.508804,51.7271
65.80669,52.77306
50.18508,54.275208
58.49681,54.258595
43.782257,55.702236
65.574005,56.96237
60.008488,57.961777
46.894665,62.71041
69.97602,61.262478
20.557142,63.306595
72.18699,63.036026
12.398604,63.73139
15.812788,64.19155
22.504015,63.66429
46.212284,63.733414
1.9377513,65.09409
6.8564167,65.18633
4.0528035,72.03485
15.419199,72.78748
43.068203,74.90427
48.605366,75.273964
69.515495,74.46009
51.752686,78.41418
6.503728,79.25054
49.49626,82.369736
57.769947,82.57249
34.74703,83.99327
64.62639,83.769035
34.500828,85.31987
5.9614797,89.113205
15.081362,88.65779
53.571247,89.28433
35.860905,90.97569
47.019188,92.96331
43.29882,93.559875
50.27902,94.318375
58.27216,93.82218
46.429863,96.997375
12.545213,98.56328
14.115845,103.72732
6.7393928,105.189064
20.609404,104.8701
45.891888,106.06023
32.453796,109.22427
10.129844,110.88893
28.611536,113.04833
40.940105,2.4547265
30.607386,5.221466
68.98308,5.8993773
16.162825,9.934252
24.511633,11.45392
13.451343,12.458597
12.597128,15.078329
23.006207,14.690452
34.078487,15.262962
52.584206,15.211689
42.947315,18.533752
9.206808,20.932863
53.47891,21.166458
10.38618,22.332932
66.153114,23.332287
12.024521,23.701834
19.549105,26.284336
58.310448,25.693605
49.787346,27.12825
70.145004,26.841282
46.913788,27.466066
49.89645,29.388092
63.545357,30.947151
41.5386,31.59195
58.099377,33.92571
8.709171,35.644566
9.133585,41.985874
55.73897,42.22329
60.96518,42.491356
33.1136,44.04057
3.1873837,45.129593
18.80235,47.214516
34.995914,46.608387
68.850784,47.388863
14.448879,50.869835
7.675769,51.43068
73.44666,51.771564
65.73538,52.764565
50.296703,54.41081
58.48199,54.370167
43.901276,55.86396
65.52872,56.810947
60.062073,58.08904
1.5164428,60.061226
46.746063,62.478065
69.779045,61.407345
20.914486,63.307068
21.58692,63.880684
72.23252,62.93691
11.820528,63.633125
15.675394,64.14193
46.033886,63.663155
2.394721,65.48529
6.648336,66.576836
2.0143344,66.725105
4.690982,72.330956
15.394867,72.82575
43.114883,74.926125
49.13684,75.345184
69.48729,74.475365
6.5186286,79.246506
51.288536,78.65135
74.20769,81.92694
49.57815,82.705505
57.78888,82.598145
34.659748,84.00223
64.39817,83.657036
10.28421,87.45076
5.938208,89.0678
15.028978,88.61654
53.597786,89.270325
47.19907,93.070015
49.92471,94.273605
58.38386,94.00356
46.612736,97.04547
12.284319,98.57708
15.396465,101.94241
6.7238865,105.15048
20.802397,104.89847
45.885864,106.249245
32.480286,109.20602
10.17504,110.79637
28.746056,112.93708
40.89342,2.4105647
30.41983,5.266837
69.12772,5.8030477
16.178135,10.076945
24.524685,11.523432
13.227673,12.410481
13.002495,15.756853
23.13386,14.563125
34.119644,15.247644
52.580933,15.176243
9.142754,21.236929
53.328392,21.196308
66.07022,23.41228
11.847608,23.785868
19.549162,26.275305
58.18081,25.626627
70.061134,26.78871
46.844387,27.497843
49.13351,27.959663
49.644707,29.02618
63.636032,31.055035
41.555016,31.595867
58.185715,34.010677
8.829595,35.292603
9.113455,42.221455
55.78474,42.37726
60.919632,42.494328
33.072376,44.202713
20.224274,47.136063
18.870846,47.26343
34.89102,46.407368
68.87355,47.37618
7.782542,51.65556
14.197807,50.946148
73.336586,51.820312
65.978264,52.63463
58.347446,54.296352
50.26584,54.757942
43.956047,55.96153
65.49093,56.65444
1.9683881,59.039745
60.15769,58.230526
21.101217,62.96298
46.537636,62.386658
69.61759,61.51336
21.934217,63.61049
72.31053,62.825794
11.662105,63.703773
15.4522,64.0173
45.976746,63.779762
57.21526,65.41374
6.7693987,66.05071
2.0576491,67.06084
15.368893,72.871025
43.187187,74.94171
49.446865,74.88303
6.5894003,76.9713
6.4779387,79.31812
51.093773,78.75173
18.644472,79.96747
74.18084,81.86407
49.48695,82.70663
57.7825,82.6198
34.631058,83.95396
64.39844,83.69708
10.349098,87.188385
5.909431,88.98742
15.141697,88.68465
53.22095,89.82856
47.189972,93.04569
50.280235,94.20622
58.413643,94.02633
45.814964,96.81372
12.345659,98.498024
7.630538,99.95703
15.887196,102.27926
6.6648808,105.10179
20.99626,104.990746
46.237648,106.38381
32.49217,109.210495
10.032096,110.63025
28.820347,112.85719
40.62106,2.412779
30.499014,5.5323987
69.135445,5.8131766
16.040989,10.548474
24.856691,11.390173
12.01045,15.346542
23.223902,14.854482
34.15208,15.2504425
52.53605,15.130705
9.113797,21.330645
53.279907,21.308355
66.03091,23.402258
11.794176,23.78918
48.213657,24.714523
19.203518,26.166279
58.089417,25.564957
69.98737,26.764011
46.791702,27.55114
49.28936,28.28377
63.732704,31.21634
41.583614,31.60241
58.28515,34.031414
8.745789,35.1727
4.4596257,36.151455
8.84162,42.48983
55.776527,42.812008
60.87914,42.51065
33.012913,44.24308
18.831451,47.381393
19.319244,46.890385
34.89343,46.21873
68.90577,47.387794
7.8922653,51.39265
14.214048,50.757042
56.65948,51.487385
65.41225,52.295795
73.25172,51.77963
58.290787,54.370804
50.213943,54.719353
43.996155,55.87053
65.470085,56.37972
60.321503,58.193634
1.6046789,59.526493
37.17435,61.63016
7.9150257,62.560425
46.327606,62.396687
69.63068,61.46622
1.7096498,63.165207
21.088963,63.343185
72.3038,62.819145
11.99334,63.80641
15.642176,63.842598
45.980553,63.86232
57.539375,65.19425
6.9497924,65.773315
2.0631454,67.177505
4.4889355,72.48495
15.309422,72.85161
43.268612,74.95822
49.51407,74.791306
6.3597717,79.297615
50.881336,79.00329
18.718803,79.965515
74.21799,81.860664
49.476135,82.56616
57.723476,82.63775
34.572586,83.914505
64.55561,83.74372
10.502225,87.16852
54.327606,87.67674
5.8854485,88.89969
53.12686,89.87913
47.081814,92.87825
50.73159,93.93004
58.374557,93.95839
10.606628,94.856255
45.95632,96.74178
12.346354,98.835526
7.7173853,99.75388
15.99482,102.393166
6.6633453,105.01373
21.046768,105.12297
46.53892,106.302124
32.52213,109.23469
10.004528,110.60455
28.896051,112.790405
40.504135,2.4902518
30.66205,5.6171927
69.04324,5.8745074
17.373411,8.630685
15.667702,10.804826
25.387575,11.128685
11.571656,15.060373
23.07269,15.008415
34.132133,15.2751045
52.64646,15.131079
9.191846,21.234407
53.259926,21.23445
65.90885,23.358355
11.775908,23.571173
48.161495,24.8314
19.142809,26.097723
58.00768,25.6245
69.932434,26.753242
46.956734,27.481396
49.320515,28.455124
63.842476,31.378773
41.634903,31.67403
58.24531,33.99389
8.637415,35.352177
8.560652,42.61694
55.698727,42.896114
60.816044,42.54452
33.03362,44.29379
18.78807,47.44679
19.097202,46.970715
35.10723,46.09112
68.814644,47.59505
8.026254,51.184242
14.5306015,50.440704
56.265594,51.014893
65.27944,52.144024
73.16973,51.688286
49.93932,54.204937
58.29003,54.283215
44.174835,55.826675
65.77882,56.325306
1.7051954,59.16099
60.421753,58.197826
37.10754,61.52852
46.259457,62.37743
61.773586,61.47365
69.72692,61.410065
2.1996732,63.307716
20.708843,63.499733
21.235146,63.487648
72.244606,62.859688
11.276745,63.69474
16.517372,63.852455
45.997784,63.901947
6.9805737,65.477234
1.8013353,67.18389
5.0819626,72.617966
15.513779,72.96347
43.350826,74.993935
50.215553,74.91177
69.3186,74.51663
6.307409,79.25337
50.94008,79.380875
18.758045,79.94246
74.331474,81.82321
49.639423,82.32685
57.676674,82.67255
34.498657,83.88652
64.690926,83.8368
54.314957,87.68514
10.010735,87.76474
5.8927264,88.86815
53.111263,89.76
36.811756,91.19189
47.083904,92.88033
50.815353,93.82131
58.333942,93.84699
70.983345,94.71521
46.58579,96.922844
12.146519,98.90038
8.637834,102.053246
15.92787,102.01966
6.9169197,104.75562
21.01193,105.11932
46.297997,106.26014
32.565792,109.363754
10.190631,110.74996
29.022238,112.73929
33.140118,5.0966387
30.785513,5.520808
68.868866,5.9287186
15.921597,10.495007
24.515638,11.418925
11.602686,15.2216
23.010252,14.738365
34.06334,15.321928
52.831303,15.072145
9.909595,15.742361
43.617878,18.75351
9.367498,21.172602
53.186535,21.10757
65.70858,23.241272
11.542792,23.389723
48.132397,25.185846
19.352772,25.96794
57.985504,25.837042
69.892624,26.730047
47.082336,27.198318
48.887875,28.075655
63.963554,31.518509
41.65439,31.765877
58.27427,33.921505
8.815809,35.466854
8.619092,42.43089
55.414,42.074505
60.74044,42.58864
32.999794,44.365234
3.233735,44.96946
18.83454,47.564106
19.134447,46.785286
35.20461,46.36449
14.547692,50.256504
7.9349957,51.077984
56.24342,50.820896
65.250175,52.055325
73.114975,51.59007
49.672096,54.359962
58.387672,54.30637
44.26611,55.986965
65.72998,56.291065
1.9068751,58.905014
60.38039,58.208782
46.458267,62.39902
69.733665,61.48209
20.540386,63.403824
22.217682,63.313484
72.23736,62.898224
11.329877,63.66105
12.853653,63.765182
46.072456,63.92778
2.41999,67.4571
5.0693827,72.9424
43.44222,75.02618
50.122326,75.00026
69.35724,74.67239
6.3064675,79.2774
18.743595,79.94394
50.896393,79.70486
74.58588,81.72029
57.624153,82.73687
34.349445,83.84584
64.75794,83.9375
10.327577,88.1062
5.921234,88.94155
53.236393,89.65404
36.699036,91.21074
5.7715178,91.17532
46.9731,93.02749
50.469006,93.97322
58.29289,93.74742
71.0002,94.59751
46.48662,96.62208
12.312316,98.69364
16.348555,102.1853
6.8728285,104.73611
20.901432,104.96793
46.125454,106.38203
32.442097,109.268326
9.911335,110.86903
29.148888,112.669975
38.58225,114.15625
30.756317,5.5614824
33.604702,5.2109346
68.678345,5.927351
16.031162,10.427781
24.55163,11.451473
52.80062,14.404099
11.827651,15.343029
23.321983,14.610921
34.016983,15.3746395
22.664368,16.339062
43.454247,18.950638
9.523314,21.25847
53.086163,21.044748
11.42534,23.14356
48.018314,25.578709
19.025883,25.951145
57.993664,25.814087
47.222744,26.979301
69.843666,26.691572
49.60245,28.426178
41.68153,31.847332
64.024826,31.678059
58.34098,33.902863
8.905604,35.58982
8.743282,42.28743
32.548473,42.634293
55.337685,42.025375
60.653316,42.63108
32.79353,44.206066
3.0909548,45.085
19.308205,46.53369
35.130543,46.546093
18.230293,47.240723
13.131815,49.55757
14.383457,50.173916
7.5985527,51.161453
56.485847,50.5876
65.20157,51.91542
49.67625,54.357742
58.67793,54.33581
44.347797,56.003986
65.70564,56.267677
2.7261772,57.32566
60.469746,58.13092
2.8955338,60.1526
36.88677,61.401295
46.58121,62.418865
69.63541,61.62528
7.839718,63.24559
20.863098,62.828815
22.210407,63.30542
72.27786,62.87585
11.887491,63.58741
14.016409,63.64559
2.6391208,64.73797
45.60633,64.2492
2.6874862,67.428505
4.982054,73.12829
43.53841,75.03703
49.82306,74.80484
69.12837,74.671425
6.243452,79.26407
18.753544,79.96228
50.822674,79.41676
74.85741,81.702034
57.575302,82.79305
34.245354,83.79316
64.77101,83.90278
10.229766,87.64229
5.883803,88.9828
53.58591,89.8692
36.894745,91.197334
5.573653,91.41634
47.289062,93.061874
50.244183,93.96307
71.12796,94.37481
46.320694,96.58913
12.03685,98.75195
16.520445,102.49254
6.8100514,104.73776
20.696423,104.878494
46.200634,106.64782
32.46319,109.17284
9.704022,110.84497
29.249434,112.583305
38.60999,114.08547
30.774042,5.481157
33.42375,5.1867933
68.635124,5.8966413
16.073687,10.4494095
24.850304,11.363311
15.372402,11.313183
52.775303,14.327759
11.834569,15.383907
34.05935,15.402613
22.664198,16.071692
43.271645,18.841953
9.617373,21.260784
52.94756,21.07373
10.874131,23.257376
7.8197136,23.431412
47.961098,25.825596
18.731186,26.082361
58.04523,25.729322
69.74619,26.683773
49.65688,28.70952
41.730743,31.916725
64.10006,31.829292
58.097855,33.649445
8.882758,35.712986
3.5184174,39.199036
8.854298,42.344093
32.70457,42.854218
55.22542,42.02461
60.536335,42.658062
32.76792,43.947327
19.759104,46.50942
34.994316,46.58799
17.608423,47.7295
12.201642,50.435726
56.62109,50.423626
7.390664,51.570816
14.624604,50.66141
65.22975,51.927753
49.89796,54.132023
58.681007,54.282017
44.470963,55.822567
65.6765,56.199615
60.49146,58.213596
36.958397,61.398476
20.84378,62.776352
46.713783,62.328205
69.60395,61.707287
7.9873924,63.30236
18.69822,63.71086
72.29135,62.821945
11.432704,63.66546
13.951706,63.392967
24.021276,63.657593
45.470844,64.337105
1.8752322,66.51929
2.7653742,70.25477
43.47999,75.04557
49.18729,74.85175
6.1803303,79.18434
18.748718,80.00621
50.63887,79.551865
49.8308,82.338905
57.548435,82.837555
34.320854,83.875786
64.815125,83.76137
10.720386,87.2617
5.8232017,88.94507
52.80337,89.75426
37.025658,91.22993
5.7247787,90.95632
47.477707,92.85199
50.421852,93.82914
58.116272,93.73854
71.237,94.14208
46.04632,96.707535
11.646777,98.74483
16.37722,101.97167
6.809163,104.697426
20.755554,104.8864
46.189266,106.75856
32.48463,109.05732
9.721436,110.62996
29.35641,112.397934
25.548609,2.8806136
31.007774,5.3837633
33.153046,5.060739
47.910324,5.031884
68.60103,5.877729
16.12049,10.340732
25.137424,11.261663
15.216209,11.325764
52.743874,14.352934
23.148693,15.022377
34.117546,15.38382
11.394641,15.801626
15.268957,18.315128
52.830574,21.132507
10.158404,22.296238
10.746816,23.276623
7.501625,23.614573
18.653347,25.842169
47.35797,26.699219
58.093044,25.795084
69.684044,26.682972
49.676296,28.937233
41.7512,31.942833
64.233696,31.99081
57.99761,33.550564
8.825509,35.659847
3.5473323,39.100433
8.97834,42.52633
55.116898,41.98531
60.588215,42.784027
32.8609,43.85637
48.752472,46.070816
19.91023,46.54459
35.332764,46.248203
69.399185,47.59696
17.461468,47.62268
12.831967,49.861187
56.474014,50.185154
14.5489855,50.654842
7.842346,51.37702
65.29605,51.939938
50.050545,54.344257
58.545525,54.19463
44.415504,55.93006
65.60239,56.06875
60.639843,58.098183
36.99822,61.368
46.779713,62.444313
69.55224,61.754337
7.709222,63.589584
19.062668,63.50524
21.886099,63.30462
72.226906,62.765667
11.628598,63.724983
2.552859,65.711845
45.53687,64.35505
57.60025,65.46328
1.9995081,66.758514
5.36982,72.80148
43.57434,75.084175
48.78891,75.221085
6.147352,79.19693
18.70228,80.00463
50.698742,80.11794
74.45297,81.42483
50.318806,82.44355
57.52775,82.89145
64.8088,83.52081
34.21094,84.09747
11.0798645,87.26129
5.8804345,88.90488
53.00076,89.88496
37.01211,91.22279
47.36748,92.4135
58.37561,93.837395
10.701328,94.80088
45.84792,96.66157
11.596467,98.93118
8.260141,99.64867
16.69315,102.34512
6.89915,104.62416
21.07683,104.912704
46.50369,106.82751
32.560623,109.11146
9.702977,110.563194
29.462126,112.375595
72.85686,2.66147
31.124203,5.3995376
33.239754,4.8670278
48.044704,4.9970326
67.1323,5.973264
68.48734,5.889332
15.873426,10.233253
24.71827,11.136731
15.232655,11.235759
52.864655,14.372635
23.388435,15.31353
34.14661,15.337551
11.359033,15.798569
15.449289,18.283934
52.780354,21.093393
10.623629,23.216959
7.397913,23.563377
18.825548,25.834488
58.0716,25.989128
69.683685,26.660208
49.62656,29.188066
41.720165,32.03059
64.39358,32.135887
58.083973,33.80547
8.937728,35.688152
9.027877,42.322544
55.01107,41.94381
60.493717,42.825516
33.13408,43.949615
46.024582,45.712933
48.439022,46.262897
19.723475,46.61402
35.4735,46.097263
36.867897,46.727665
17.520117,47.724472
14.373179,50.20453
56.46744,49.867435
8.0175085,51.37085
65.28176,51.95733
58.53128,54.18812
49.966732,54.731075
44.56594,56.062954
65.55155,55.93302
60.748238,57.92126
2.039516,59.210724
36.985397,61.382927
69.40762,61.74022
18.568584,63.578644
21.972296,63.78849
46.658302,62.69885
72.16235,62.75014
1.7466545,64.3768
8.615445,63.92936
10.88549,63.68551
11.795102,63.746193
24.051653,63.69506
45.64132,64.45346
57.594162,65.504875
1.9877801,66.73986
5.4757514,72.94258
43.637955,75.09187
48.750835,74.9059
6.045676,79.19519
18.695118,80.010315
50.622894,79.97818
74.11018,81.64394
57.59284,82.94756
64.72057,83.320305
34.16229,84.27031
11.124229,87.59248
5.887308,88.867905
14.637482,88.736305
53.110657,89.87057
37.09607,91.18825
47.409813,92.73598
50.564857,93.738625
58.491695,93.898865
10.63172,95.05536
46.501007,96.44247
11.664471,98.90346
7.9374056,99.81522
4.7974157,100.96354
16.743704,102.312874
6.929563,104.57854
21.019873,104.9753
46.61244,106.99223
9.63052,108.20931
32.641605,109.13627
9.422607,110.42403
29.566406,112.389404
33.288177,4.7619667
30.709923,5.530342
66.95628,5.9581347
68.468315,5.8747454
18.353434,8.588178
16.008028,10.823339
24.709185,11.084854
53.66108,10.722622
15.203672,11.135307
53.19085,14.302603
24.492163,15.0967865
34.195587,15.288399
