track_id,point_index,x,y,t
244,83,0.67241246,0.7893945,0.8898623
244,84,0.6597284,0.7943421,0.89987487
244,85,0.6469634,0.80086386,0.9123905
244,86,0.62950784,0.8268191,0.9198999
244,87,0.634551,0.8247407,0.9286608
244,88,0.6458982,0.8302381,0.9411765
244,89,0.6578164,0.8212348,0.9499374
244,90,0.6713679,0.78831565,0.99499375
245,0,0.053869784,0.7846841,0.0037546933
245,1,0.018298162,0.79242027,0.0075093866
245,2,0.019137003,0.7917129,0.015018773
245,3,0.029017087,0.7855845,0.026282854
245,4,0.044724077,0.7817922,0.037546933
245,5,0.054776017,0.77997583,0.047559448
245,6,0.06642371,0.77649856,0.057571966
245,7,0.067757756,0.77472293,0.06508135
245,8,0.058430113,0.7826994,0.077597
245,9,0.059097007,0.7695657,0.08510638
245,10,0.060287774,0.76854044,0.10262828
245,11,0.05919256,0.7667129,0.1126408
245,12,0.057125185,0.7666262,0.11514393
245,13,0.060946982,0.77315336,0.13391739
245,14,0.059753157,0.77449054,0.13516895
245,15,0.059041936,0.7684713,0.14893617
245,16,0.056396145,0.78397757,0.155194
245,17,0.06205661,0.7726928,0.1689612
245,18,0.06257811,0.7660481,0.17521903
245,19,0.06868824,0.73397666,0.18523154
245,20,0.05260614,0.7172476,0.19649562
245,21,0.031568162,0.74022484,0.20650813
245,22,0.031202141,0.7398489,0.21526909
245,23,0.03194319,0.7423444,0.23404256
245,24,0.033543233,0.7441144,0.23529412
245,25,0.035239816,0.7418233,0.2465582
245,26,0.03580672,0.74361736,0.25907385
245,27,0.06194084,0.7823707,0.3066333
245,28,0.035578102,0.818614,0.31789738
245,29,0.041199718,0.793093,0.3416771
245,30,0.040410947,0.79880476,0.40050063
245,31,0.05243402,0.7505288,0.4180225
245,32,0.05822964,0.735818,0.45181477
245,33,0.03910131,0.7358284,0.45556948
245,34,0.025819954,0.7216139,0.48060074
245,35,0.032290343,0.72023124,0.485607
245,36,0.04878491,0.73926055,0.52565706
245,37,0.021173742,0.7454377,0.53566957
245,38,0.04625891,0.71897966,0.6645807
245,39,0.03744261,0.7076754,0.66708386
245,40,0.014580775,0.6897833,0.68085104
245,41,0.00963862,0.6894953,0.6946183
245,42,0.005914677,0.690622,0.70212764
245,43,0.021184413,0.6455102,0.7146433
245,44,0.06828302,0.6523617,0.7321652
245,45,0.05956721,0.64810973,0.7446808
245,46,0.06232367,0.6499593,0.7459324
245,47,0.024190404,0.6396686,0.77221525
245,48,0.028302588,0.6357981,0.78097624
245,49,0.022183513,0.6462265,0.8385482
245,50,0.020902993,0.6478332,0.8460576
245,51,0.019277724,0.65096724,0.8585732
245,52,0.009195893,0.6413785,0.8673342
245,53,0.011250722,0.61017305,0.89361703
245,54,0.0037958713,0.58316797,0.9073842
245,55,0.00077798363,0.5891927,0.9198999
245,56,0.0135293985,0.58988905,0.9386733
245,57,0.010642612,0.56564367,0.9574468
245,58,0.027056618,0.6009489,0.9724656
245,59,0.039301164,0.606761,0.9812265
245,60,0.055541303,0.61359334,0.9924906
245,61,0.019812066,0.6416312,0.99749684
246,0,0.035741955,0.78478307,0.0037546933
246,1,0.016447078,0.7921309,0.01126408
246,2,0.01770108,0.7904346,0.017521903
246,3,0.028273951,0.7829485,0.027534418
246,4,0.047415774,0.7795073,0.041301627
246,5,0.054895543,0.77990943,0.05006258
246,6,0.066845454,0.7778908,0.060075093
246,7,0.068937354,0.7774688,0.0738423
246,8,0.09495846,0.75410014,0.075093865
246,9,0.11728127,0.7588867,0.087609515
246,10,0.12146437,0.7607816,0.095118895
246,11,0.124597676,0.75229865,0.111389235
246,12,0.12467619,0.75487953,0.11514393
246,13,0.11740745,0.7420253,0.12765957
246,14,0.13579403,0.7530443,0.17146432
246,15,0.14076984,0.7454906,0.17897372
246,16,0.14069004,0.7584163,0.19148937
246,17,0.14095199,0.7552352,0.19524406
246,18,0.13540298,0.7593211,0.20525657
246,19,0.112369284,0.78512275,0.23279099
246,20,0.08378561,0.7803019,0.23779725
246,21,0.050211694,0.7884553,0.25281602
246,22,0.034914687,0.82905066,0.2640801
246,23,0.030675465,0.8315423,0.30037546
246,24,0.017046073,0.8269354,0.30913642
246,25,0.020920256,0.848425,0.32290363
246,26,0.053066056,0.87628186,0.3979975
246,27,0.07595489,0.9120755,0.40801
246,28,0.07706635,0.86687326,0.4155194
246,29,0.09666844,0.84738076,0.43053818
246,30,0.102363296,0.84697485,0.4430538
246,31,0.10709222,0.8457593,0.45181477
246,32,0.10990469,0.8690069,0.46558198
246,33,0.114926256,0.87888396,0.4755945
246,34,0.08737392,0.91634643,0.50187737
246,35,0.08867219,0.91563743,0.50813514
246,36,0.08596487,0.91198003,0.52315396
246,37,0.07636703,0.9195494,0.5319149
246,38,0.08711455,0.9190722,0.54693365
246,39,0.10443996,0.9401253,0.563204
246,40,0.09325006,0.9247233,0.5669587
246,41,0.0906501,0.9508865,0.5907384
246,42,0.11997052,0.95674014,0.59699625
246,43,0.12851568,0.96255076,0.61451817
246,44,0.110926986,0.94869107,0.6157697
246,45,0.12215791,0.96431494,0.6445557
246,46,0.1061883,0.9365966,0.6508135
246,47,0.10679311,0.9398222,0.660826
246,48,0.09911175,0.93205655,0.67459327
246,49,0.12425049,0.9705379,0.6795995
246,50,0.11808479,0.95076424,0.68961203
246,51,0.14192398,0.9174,0.7133917
246,52,0.14587888,0.9106799,0.72090113
246,53,0.13875042,0.9167652,0.7346683
246,54,0.13761608,0.9166157,0.7359199
246,55,0.17838365,0.90707415,0.747184
246,56,0.17367458,0.91095674,0.7634543
246,57,0.18342735,0.9470241,0.7659575
246,58,0.15016589,0.91796625,0.7822278
246,59,0.14401194,0.9152461,0.81977475
246,60,0.14842325,0.8754354,0.83229035
246,61,0.13912448,0.9136883,0.8548185
246,62,0.13718605,0.9128146,0.8573217
246,63,0.16512543,0.90779024,0.8660826
246,64,0.18473002,0.9029763,0.8773467
246,65,0.20325366,0.8993554,0.8886108
246,66,0.1850368,0.9042047,0.9098874
246,67,0.17854789,0.90115815,0.9161452
246,68,0.20665587,0.8941432,0.93491864
246,69,0.22273919,0.89443445,0.9374218
246,70,0.17636862,0.903339,0.9787234
246,71,0.16129692,0.8685063,0.9862328
246,72,0.1140207,0.8623497,0.99749684
247,0,0.12299552,0.77743006,0.0037546933
247,1,0.123113364,0.77468294,0.0075093866
247,2,0.12116935,0.7902953,0.02252816
247,3,0.1179737,0.79274994,0.03128911
247,4,0.10929343,0.7880029,0.0387985
247,5,0.10843963,0.787077,0.046307884
247,6,0.10594506,0.79092777,0.0563204
247,7,0.10746091,0.79340243,0.06758448
247,8,0.11534905,0.7620164,0.08385482
247,9,0.118145905,0.7606159,0.08510638
247,10,0.105758525,0.7569313,0.10012516
247,11,0.12164954,0.7514812,0.10638298
247,12,0.12431876,0.755714,0.120150186
247,13,0.13380782,0.7591406,0.16770963
247,14,0.12890516,0.73071414,0.18147685
247,15,0.11919673,0.72765607,0.19148937
247,16,0.115915224,0.72643155,0.19774719
247,17,0.081271246,0.7189492,0.22277847
247,18,0.10335043,0.73901033,0.2290363
247,19,0.08175244,0.783757,0.24030037
247,20,0.05012961,0.7898482,0.2465582
247,21,0.03240477,0.7431268,0.25531915
247,22,0.029103504,0.7424614,0.3316646
247,23,0.03745921,0.73807687,0.34292865
247,24,0.082080625,0.7503262,0.39173967
247,25,0.033353075,0.7407799,0.40300375
247,26,0.031690884,0.74362224,0.4155194
247,27,0.03994388,0.73538536,0.4543179
247,28,0.04890762,0.7183559,0.47809762
247,29,0.023468707,0.74006146,0.4931164
247,30,0.01963414,0.7402423,0.5419274
247,31,0.030891841,0.69359636,0.6533166
247,32,0.023979396,0.6950417,0.6620776
247,33,0.022169493,0.69115865,0.6720901
247,34,0.014013619,0.69044846,0.6821026
247,35,0.0072137727,0.69119555,0.6933667
247,36,0.0039787134,0.68944716,0.7033792
247,37,0.0426958,0.6827173,0.75093865
247,38,0.019999187,0.63842225,0.7734668
247,39,0.025477706,0.64770126,0.7772215
247,40,0.018568885,0.6511857,0.8372966
247,41,0.018199716,0.64924794,0.84981227
247,42,0.016408667,0.6496468,0.8573217
247,43,0.029134596,0.6689061,0.87234044
247,44,0.02574114,0.6464503,0.9198999
247,45,0.03584881,0.68017405,0.9261577
247,46,0.031381067,0.6774218,0.9411765
247,47,0.026663458,0.671474,0.95494366
247,48,0.022964288,0.67141277,0.95619524
247,49,0.036535956,0.6828424,0.96620774
247,50,0.064043105,0.67875046,0.98498124
247,51,0.0593834,0.6824168,0.9899875
247,52,0.04809603,0.67944986,0.9962453
248,0,0.43802,0.73862547,0.0037546933
248,1,0.43406156,0.7399385,0.0062578223
248,2,0.43993425,0.7367127,0.020025032
248,3,0.441512,0.73777586,0.028785983
248,4,0.4475734,0.73227453,0.0387985
248,5,0.44859475,0.72614354,0.04505632
248,6,0.4505336,0.7195045,0.055068836
248,7,0.43904358,0.7140202,0.07259074
248,8,0.4303319,0.7132066,0.08260325
248,9,0.43996045,0.72163767,0.09261577
248,10,0.44928393,0.7236272,0.10262828
248,11,0.441382,0.7260574,0.11389237
248,12,0.44036233,0.7275496,0.11514393
248,13,0.4542197,0.7271848,0.12891114
248,14,0.46155274,0.7251072,0.1514393
248,15,0.46831623,0.7021065,0.17897372
248,16,0.46732414,0.6989746,0.18773466
248,17,0.46635062,0.66650844,0.19774719
248,18,0.4691347,0.6695159,0.21276596
248,19,0.4758391,0.67378575,0.22277847
248,20,0.48475045,0.68035346,0.23279099
248,21,0.4856532,0.6806771,0.2428035
248,22,0.4926608,0.6807172,0.25281602
248,23,0.4590583,0.7037665,0.25907385
248,24,0.4439128,0.7196252,0.2703379
248,25,0.4258777,0.7128642,0.29036295
248,26,0.43788436,0.7178529,0.29787233
248,27,0.44125244,0.720934,0.31414267
248,28,0.4408892,0.7162969,0.32290363
248,29,0.44389966,0.72241515,0.32916147
248,30,0.4571767,0.72787946,0.33917397
248,31,0.46762964,0.73367256,0.34918648
248,32,0.48180607,0.73607993,0.359199
248,33,0.4911768,0.7383844,0.36921152
248,34,0.50284725,0.7394128,0.37797245
248,35,0.5003177,0.73843133,0.3867334
248,36,0.4966905,0.73701954,0.39674592
248,37,0.48561314,0.7388417,0.40926158
248,38,0.46246326,0.75539154,0.4180225
248,39,0.46067628,0.7555365,0.42553192
248,40,0.46313053,0.7518274,0.43804756
248,41,0.46587068,0.7502718,0.45181477
248,42,0.43605086,0.715719,0.4893617
248,43,0.44222638,0.7211366,0.49561954
248,44,0.46258292,0.729941,0.5106383
248,45,0.42577624,0.7140799,0.5406758
248,46,0.44025785,0.7206314,0.5494368
248,47,0.4392503,0.6983061,0.5807259
248,48,0.43907827,0.6974879,0.5882353
248,49,0.43362686,0.7157026,0.6007509
248,50,0.4409917,0.72020894,0.60826033
248,51,0.45186123,0.7263025,0.61827284
248,52,0.45591637,0.7339378,0.6307885
248,53,0.4594015,0.72837085,0.640801
248,54,0.4626754,0.728463,0.6508135
248,55,0.47872362,0.7384592,0.660826
248,56,0.49547136,0.78370786,0.66833544
248,57,0.4974617,0.78171,0.67834795
248,58,0.49080348,0.7867918,0.7221527
248,59,0.4806491,0.7903521,0.7346683
248,60,0.487805,0.7914223,0.7371715
248,61,0.48883456,0.7896624,0.74843556
248,62,0.4619603,0.7966529,0.7747184
248,63,0.46838665,0.795393,0.7772215
248,64,0.4627728,0.80374336,0.78973716
248,65,0.46284458,0.8057498,0.7997497
248,66,0.4612294,0.80780524,0.81226534
248,67,0.4510256,0.80940586,0.82227784
248,68,0.44591358,0.808795,0.83229035
248,69,0.43628708,0.80756193,0.84230286
248,70,0.4322789,0.80664116,0.85231537
248,71,0.42565158,0.8058052,0.86232793
248,72,0.4246219,0.8050823,0.8698373
248,73,0.42410013,0.8054659,0.88235295
248,74,0.42634946,0.8065863,0.8948686
248,75,0.42980835,0.8075691,0.90237796
248,76,0.4338201,0.80758584,0.9098874
248,77,0.43660215,0.8084028,0.92365456
248,78,0.44251955,0.80688983,0.9299124
248,79,0.445394,0.8088267,0.94493115
248,80,0.44504288,0.80938876,0.95494366
248,81,0.44834262,0.8097041,0.9586984
248,82,0.44578186,0.81039464,0.9687109
248,83,0.4520784,0.8095488,0.9812265
248,84,0.4522026,0.8119064,0.9912391
249,0,0.12295255,0.74149114,0.0037546933
249,1,0.12704872,0.7761458,0.008760951
249,2,0.14247651,0.7744374,0.02252816
249,3,0.14553969,0.77218187,0.028785983
249,4,0.15537892,0.77085936,0.0387985
249,5,0.15835606,0.77084994,0.05131414
249,6,0.1711905,0.76795965,0.061326656
249,7,0.17305987,0.7681215,0.071339175
249,8,0.17691457,0.7667174,0.08135169
249,9,0.18150426,0.7654518,0.091364205
249,10,0.18363157,0.76605844,0.09887359
249,11,0.13485824,0.7587709,0.16645807
249,12,0.13085265,0.72265863,0.18272841
249,13,0.121245414,0.72093934,0.19023779
249,14,0.11285703,0.7257095,0.20275344
249,15,0.071970515,0.7385807,0.2215269
249,16,0.10417947,0.738501,0.23028786
249,17,0.10533201,0.78532577,0.2953692
249,18,0.11316604,0.8197595,0.310388
249,19,0.10975288,0.8194517,0.31789738
249,20,0.106729224,0.8193468,0.33416772
249,21,0.10547991,0.81905293,0.3416771
249,22,0.10133239,0.8191699,0.3529412
249,23,0.11218365,0.7844346,0.39299124
249,24,0.10511288,0.7793137,0.40675846
249,25,0.09167545,0.74306726,0.4793492
249,26,0.08132923,0.7363515,0.485607
249,27,0.06849355,0.764954,0.50187737
249,28,0.044703238,0.78681815,0.514393
249,29,0.057560075,0.78461397,0.54693365
249,30,0.07680605,0.75070816,0.55819774
249,31,0.095648974,0.7382144,0.6332916
249,32,0.072068356,0.75763744,0.67083853
249,33,0.026560685,0.7423002,0.6833542
249,34,0.015341683,0.7404156,0.7121402
249,35,0.051664807,0.7683075,0.7784731
249,36,0.04677994,0.77090454,0.78973716
249,37,0.04260652,0.7690424,0.7984981
249,38,0.041437246,0.7710423,0.8060075
249,39,0.036281835,0.7699741,0.81852317
249,40,0.032227688,0.76937467,0.82978725
249,41,0.028436856,0.7694434,0.844806
249,42,0.024759494,0.76841855,0.85231537
249,43,0.053789277,0.7338535,0.9098874
249,44,0.038744804,0.74412924,0.9186483
249,45,0.031867065,0.74065834,0.9286608
249,46,0.028575063,0.7489359,0.9436796
249,47,0.026701605,0.74930626,0.9486859
249,48,0.05957387,0.7316226,0.96245307
249,49,0.059162803,0.7325406,0.97496873
249,50,0.05337069,0.7347714,0.9787234
249,51,0.047361434,0.6868173,0.99499375
250,0,0.03275266,0.8363899,0.0037546933
250,1,0.018926846,0.8268484,0.013767209
250,2,0.03879223,0.8595643,0.021276595
250,3,0.05246498,0.88226074,0.030037547
250,4,0.059690226,0.8893115,0.040050063
250,5,0.062654525,0.88084716,0.047559448
250,6,0.064861216,0.87805027,0.057571966
250,7,0.075967245,0.8702603,0.07259074
250,8,0.08127563,0.8679593,0.08010013
250,9,0.06440674,0.88035893,0.09011264
250,10,0.054864503,0.87260133,0.12140175
250,11,0.04941654,0.8609585,0.12765957
250,12,0.040273674,0.8673941,0.14142679
250,13,0.04183011,0.8646319,0.14893617
250,14,0.04401215,0.86212355,0.1689612
250,15,0.05423313,0.881759,0.19274093
250,16,0.05433864,0.87958974,0.19899875
250,17,0.08241609,0.86971366,0.2115144
250,18,0.08571874,0.8680921,0.21902378
250,19,0.09242996,0.86764735,0.23279099
250,20,0.093339875,0.86731845,0.2428035
250,21,0.12918349,0.8537335,0.24780977
250,22,0.13886826,0.8534957,0.26282853
250,23,0.13737492,0.8547031,0.26658323
250,24,0.11537618,0.8614937,0.28285357
250,25,0.099374786,0.8652464,0.29286608
250,26,0.11677348,0.8208608,0.30037546
250,27,0.113908395,0.8198998,0.30788484
250,28,0.10818307,0.8196327,0.32290363
250,29,0.10432358,0.81952673,0.3316646
250,30,0.103222094,0.8190505,0.34418023
250,31,0.111965075,0.78308016,0.387985
250,32,0.13345924,0.78180695,0.4117647
250,33,0.16288684,0.79856247,0.43429285
250,34,0.16636066,0.7982899,0.4443054
250,35,0.16705576,0.7981553,0.4543179
250,36,0.12417999,0.7824548,0.5419274
250,37,0.13034014,0.7821433,0.5494368
250,38,0.16839208,0.78897876,0.5944931
250,39,0.16818656,0.7879333,0.59574467
250,40,0.16541868,0.7878191,0.60826033
250,41,0.16251796,0.78555477,0.61702126
250,42,0.16220342,0.78246456,0.62703377
250,43,0.15387008,0.7808004,0.63829786
250,44,0.14812267,0.7813064,0.64705884
250,45,0.14422928,0.7820935,0.65832293
250,46,0.13817795,0.782125,0.6720901
250,47,0.13404419,0.78188634,0.67834795
250,48,0.12498423,0.78119105,0.69086355
250,49,0.11688679,0.78249353,0.69962454
250,50,0.10811097,0.7834847,0.70838547
250,51,0.09863052,0.7837864,0.7234042
250,52,0.08831438,0.7851492,0.7334168
250,53,0.08103239,0.78547144,0.74092615
250,54,0.07247541,0.78596646,0.7534418
250,55,0.07012041,0.8256341,0.76095116
250,56,0.05649137,0.78438,0.77221525
250,57,0.052948754,0.78797495,0.78347933
250,58,0.03954398,0.7899547,0.7947434
250,59,0.038365513,0.7899104,0.8047559
250,60,0.038282894,0.7696343,0.81476843
250,61,0.036236953,0.7701398,0.81977475
250,62,0.032259,0.76900196,0.8335419
250,63,0.027959509,0.7688857,0.83979976
250,64,0.055613473,0.73268616,0.9086358
250,65,0.034514066,0.7397881,0.9198999
250,66,0.025468593,0.7426968,0.9261577
250,67,0.026494727,0.74824727,0.9386733
250,68,0.026518924,0.74580157,0.9474343
250,69,0.058660902,0.73503023,0.971214
250,70,0.047985837,0.73832023,0.9812265
251,0,0.61428094,0.5358866,0.0037546933
251,1,0.6169493,0.53696716,0.0062578223
251,2,0.5919725,0.5508413,0.040050063
251,3,0.60190374,0.548504,0.06257822
251,4,0.5963178,0.55246764,0.087609515
251,5,0.5929452,0.5478799,0.09887359
251,6,0.5960321,0.55042756,0.11013767
251,7,0.6183809,0.5365145,0.11889862
251,8,0.63585955,0.515477,0.13266583
251,9,0.6357622,0.5160752,0.1376721
251,10,0.64435375,0.51161283,0.14518148
251,11,0.63341784,0.5093932,0.15644556
251,12,0.5968263,0.5353528,0.17271589
251,13,0.60128486,0.5540701,0.17521903
251,14,0.61825436,0.5429899,0.18898623
251,15,0.61946315,0.537689,0.19524406
251,16,0.6180761,0.53550225,0.21026284
251,17,0.61932737,0.5443944,0.22027534
251,18,0.60681856,0.5436507,0.2290363
251,19,0.5925917,0.5290468,0.25907385
251,20,0.5949049,0.49189982,0.26533166
251,21,0.6207366,0.5110976,0.27659574
251,22,0.60788137,0.53413486,0.29036295
251,23,0.60526806,0.53176665,0.30413017
251,24,0.5997951,0.5374866,0.31163955
251,25,0.5935452,0.545717,0.32415518
251,26,0.5786911,0.54666436,0.33291614
251,27,0.5722981,0.57320106,0.35043806
251,28,0.54961187,0.5436681,0.37797245
251,29,0.5621561,0.52808005,0.3867334
251,30,0.5495463,0.5252026,0.39924905
251,31,0.5425035,0.52687997,0.40550688
251,32,0.5283267,0.52754825,0.4155194
251,33,0.5093908,0.5241853,0.43053818
251,34,0.5046608,0.52476144,0.43804756
251,35,0.54195917,0.51965684,0.4643304
251,36,0.5138773,0.52033216,0.47434294
251,37,0.51169044,0.5212334,0.4755945
251,38,0.5128526,0.47965136,0.4893617
251,39,0.5130508,0.48020434,0.49812266
251,40,0.5092816,0.49258378,0.5206508
251,41,0.5095339,0.4897776,0.52690864
251,42,0.5075701,0.48988104,0.5531915
251,43,0.5052989,0.49417168,0.55569464
251,44,0.5131358,0.46509814,0.56570715
251,45,0.5099433,0.46393347,0.57822275
251,46,0.505449,0.46511593,0.5882353
251,47,0.5036885,0.4636415,0.5982478
251,48,0.5022028,0.46347085,0.60700876
251,49,0.50349385,0.46395612,0.61827284
251,50,0.5035905,0.46459237,0.6307885
251,51,0.49652314,0.4580842,0.63954943
251,52,0.4955213,0.4569827,0.6520651
251,53,0.49374488,0.45442992,0.65832293
251,54,0.49021652,0.4520937,0.6733417
251,55,0.48788998,0.45039314,0.67834795
251,56,0.4857678,0.4451006,0.68961203
251,57,0.48618534,0.44522473,0.69837296
251,58,0.48680258,0.4468723,0.7071339
251,59,0.5153335,0.47439083,0.71964955
251,60,0.5174742,0.4730153,0.7259074
251,61,0.51730084,0.47217828,0.7421777
251,62,0.5211693,0.46666795,0.747184
251,63,0.52054745,0.46850926,0.75844806
251,64,0.52947295,0.48121375,0.88485605
251,65,0.52471244,0.4792531,0.8873592
251,66,0.51246506,0.47848132,0.8986233
251,67,0.5115076,0.4747056,0.91113895
251,68,0.51438826,0.4723413,0.9198999
251,69,0.5144682,0.4724604,0.9261577
251,70,0.4910763,0.5064234,0.96245307
251,71,0.4950057,0.50617576,0.9687109
251,72,0.49947527,0.50590783,0.9787234
251,73,0.50378036,0.50489295,0.9887359
251,74,0.50402284,0.50257236,0.9987484
252,0,0.7011709,0.7659416,0.0037546933
252,1,0.7013244,0.7602215,0.005006258
252,2,0.71028864,0.76266676,0.016270338
252,3,0.7140755,0.7539366,0.03379224
252,4,0.720013,0.752769,0.035043806
252,5,0.7130885,0.75695884,0.047559448
252,6,0.71826893,0.7517282,0.061326656
252,7,0.7188773,0.7487847,0.0738423
252,8,0.71418047,0.74425244,0.075093865
252,9,0.708958,0.75476503,0.08510638
252,10,0.7076961,0.75394136,0.096370466
252,11,0.7138879,0.7559394,0.10638298
252,12,0.7046182,0.76262623,0.123904884
252,13,0.6951444,0.77619624,0.12640801
252,14,0.68896806,0.7782019,0.13642053
252,15,0.66868895,0.7862059,0.14518148
252,16,0.70715606,0.8155657,0.15894869
252,17,0.7096627,0.8173955,0.1652065
252,18,0.7149931,0.81391245,0.17521903
252,19,0.71777564,0.8109976,0.18523154
252,20,0.7202576,0.8079132,0.19524406
252,21,0.7184901,0.8040455,0.20525657
252,22,0.68931824,0.77481735,0.22403003
252,23,0.67200536,0.78308296,0.23404256
252,24,0.67104167,0.7848411,0.23654568
252,25,0.6800102,0.76498693,0.2465582
252,26,0.67406976,0.76101834,0.25782228
252,27,0.68770814,0.76048005,0.26533166
252,28,0.70465255,0.76181775,0.28035045
252,29,0.6881903,0.77052027,0.29161453
252,30,0.6782153,0.77785134,0.30162704
252,31,0.715059,0.75081146,0.30788484
252,32,0.7319803,0.73539174,0.32415518
252,33,0.7303729,0.7357095,0.32540676
252,34,0.7207866,0.7450127,0.33667085
252,35,0.71838564,0.7530194,0.34543177
252,36,0.70749164,0.75941217,0.359199
252,37,0.69988364,0.7652828,0.36921152
252,38,0.6895892,0.77190083,0.38172716
252,39,0.68437654,0.77715385,0.39048812
252,40,0.6754195,0.7805294,0.39924905
252,41,0.6840696,0.77525204,0.41051313
252,42,0.6676104,0.78114074,0.42177722
252,43,0.64477974,0.7925062,0.4292866
252,44,0.63749737,0.80191064,0.44180226
252,45,0.6284681,0.80346334,0.44806007
252,46,0.6226522,0.80965,0.45932415
252,47,0.6055736,0.8463635,0.47434294
252,48,0.6164278,0.85254055,0.48435545
252,49,0.61763185,0.8525951,0.4931164
252,50,0.6132436,0.8486386,0.4993742
252,51,0.6093821,0.8402104,0.5068836
252,52,0.598844,0.8293717,0.5181477
252,53,0.5982797,0.81547177,0.52690864
252,54,0.60557216,0.82687646,0.53692114
252,55,0.5964879,0.8256289,0.5481852
252,56,0.594659,0.8269292,0.56445557
252,57,0.5937076,0.8240508,0.5694618
252,58,0.58557117,0.8130156,0.57822275
252,59,0.58171076,0.8097352,0.58573216
252,60,0.57755774,0.8046496,0.59949934
252,61,0.5745041,0.7977549,0.612015
252,62,0.58172065,0.7927146,0.6195244
252,63,0.5855867,0.8140563,0.6307885
252,64,0.5825797,0.81093544,0.63704634
252,65,0.5785682,0.80356234,0.6520651
252,66,0.6024533,0.8454741,0.6758448
252,67,0.61068404,0.8281024,0.7133917
252,68,0.6118976,0.8111242,0.7246558
252,69,0.6241604,0.8087449,0.7346683
252,70,0.6279717,0.8076516,0.7359199
252,71,0.62256885,0.81415737,0.74843556
252,72,0.61064893,0.8404106,0.75969964
252,73,0.6044762,0.82955545,0.7709637
252,74,0.597821,0.8221491,0.7822278
252,75,0.6026839,0.8288428,0.82102627
252,76,0.60132134,0.8425067,0.83229035
252,77,0.6095306,0.8361195,0.84105134
252,78,0.61423963,0.8466619,0.90237796
252,79,0.6090864,0.84488046,0.9073842
252,80,0.61573935,0.8200878,0.92490613
252,81,0.63516337,0.8213873,0.93116397
252,82,0.64692384,0.8294643,0.9386733
252,83,0.65905946,0.82233405,0.95244056
252,84,0.6739453,0.7873406,0.99374217
253,0,0.14230643,0.49254373,0.0037546933
253,1,0.1455409,0.48936877,0.005006258
253,2,0.18663754,0.5131779,0.021276595
253,3,0.17918146,0.51114213,0.026282854
253,4,0.1603246,0.5092156,0.03629537
253,5,0.18294367,0.54793864,0.048811015
253,6,0.19793545,0.5483777,0.060075093
253,7,0.17610781,0.54758596,0.071339175
253,8,0.17203413,0.5480933,0.08010013
253,9,0.1503728,0.5457168,0.09261577
253,10,0.13013588,0.54635584,0.09762203
253,11,0.1321161,0.54556376,0.107634544
253,12,0.12566078,0.54237264,0.123904884
253,13,0.11858929,0.54721314,0.12640801
253,14,0.114022784,0.5427423,0.14142679
253,15,0.08745069,0.5503788,0.1476846
253,16,0.068876,0.5489198,0.16020025
253,17,0.054476317,0.545463,0.1652065
253,18,0.027671607,0.5132735,0.1764706
253,19,0.022500284,0.50639856,0.18773466
253,20,0.01570017,0.50139976,0.20025031
253,21,0.0075985566,0.49932432,0.2077597
253,22,0.0024848063,0.49771792,0.21526909
253,23,0.0094355475,0.53018093,0.2290363
253,24,0.01854992,0.5101113,0.23904881
253,25,0.010284831,0.5303024,0.26658323
253,26,0.008272792,0.5109159,0.28285357
253,27,0.0040904167,0.5089547,0.2853567
253,28,0.0044679125,0.5408316,0.30788484
253,29,0.004497348,0.5300906,0.3204005
253,30,0.009710748,0.53159755,0.3279099
253,31,0.009620474,0.5108462,0.34292865
253,32,0.023778113,0.52491534,0.3516896
253,33,0.03617649,0.5204896,0.359199
253,34,0.014985207,0.53755355,0.3667084
253,35,0.012879078,0.5401212,0.37797245
253,36,0.019956408,0.53914326,0.39299124
253,37,0.035566192,0.52986896,0.4017522
253,38,0.025561487,0.5077889,0.41051313
253,39,0.005828466,0.50257003,0.42177722
253,40,0.012680233,0.541634,0.42678347
253,41,0.02409028,0.5654469,0.46307886
253,42,0.010418714,0.5845069,0.4680851
253,43,0.011245895,0.594362,0.4893617
253,44,0.01578597,0.6404065,0.514393
253,45,0.011252571,0.6116253,0.53441805
253,46,0.009126651,0.61103696,0.5381727
253,47,0.0051740673,0.57510823,0.57697123
253,48,0.017202966,0.6104609,0.5907384
253,49,0.01103181,0.6154362,0.59699625
253,50,0.017572895,0.58365345,0.612015
253,51,0.0072816256,0.5847754,0.6533166
253,52,0.032200154,0.5739047,0.69837296
253,53,0.023314688,0.53429705,0.7071339
253,54,0.008687988,0.49959224,0.7221527
253,55,0.005713219,0.46217856,0.72715896
253,56,0.0326133,0.448285,0.74968714
253,57,0.04401438,0.44517738,0.76095116
253,58,0.08348086,0.43323842,0.86483103
253,59,0.076291375,0.4446885,0.8673342
253,60,0.12036548,0.4362599,0.89987487
253,61,0.14335716,0.4177585,0.92490613
253,62,0.14657053,0.41950575,0.96245307
253,63,0.12882625,0.4276795,0.9724656
253,64,0.17227177,0.41725972,0.9924906
254,0,0.073718496,0.21018915,0.0037546933
254,1,0.076358624,0.2123521,0.008760951
254,2,0.086513475,0.20172952,0.016270338
254,3,0.097231984,0.2052186,0.032540675
254,4,0.07943902,0.19598122,0.03629537
254,5,0.08639639,0.18553814,0.05256571
254,6,0.105429314,0.15027827,0.057571966
254,7,0.10931055,0.18002076,0.07008761
